Date,PlayerID,Training,FactorRatio,FactorRPE
2018-01-15,7,Yes,4.851852145,19.01986388
2018-01-15,8,Yes,10.94158178,44.41135272
2018-01-15,8,Yes,5.151847533,18.35862723
2018-01-15,10,Yes,9.149026931,36.57009761
2018-01-15,10,Yes,6.406963277,24.41015441
2018-01-15,11,Yes,8.949567535,39.40028184
2018-01-15,11,Yes,6.245634758,24.36631729
2018-01-15,13,Yes,8.928498711,37.23959984
2018-01-15,13,Yes,6.195967777,24.36115131
2018-01-15,16,Yes,4.330840176,17.00256155
2018-01-15,16,Yes,6.275434946,24.36941688
2018-01-15,16,Yes,11.62706405,48.64274642
2018-01-15,17,Yes,4.876842132,18.0679648
2018-01-15,17,Yes,3.88719907,13.02560538
2018-01-14,13,Yes,3.463036166,10.76316424
2018-01-13,9,Yes,5.157383491,20.55618746
2018-01-13,9,Yes,9.834509196,40.80149132
2018-01-13,9,Yes,6.239587112,28.33930867
2018-01-12,1,Yes,5.791627071,18.53353153
2018-01-12,1,Yes,5.311104619,14.93459382
2018-01-12,1,Yes,17.22477822,66.61736787
2018-01-12,3,Yes,6.760568778,27.36341508
2018-01-12,3,Yes,5.252272387,21.59613928
2018-01-12,3,Yes,9.247168743,38.71173922
2018-01-12,4,Yes,7.090687102,23.26471345
2018-01-12,4,Yes,7.744318294,28.54993339
2018-01-12,4,Yes,13.08212825,48.84820515
2018-01-12,5,Yes,4.094598486,16.71021258
2018-01-12,5,Yes,3.867732955,13.74307752
2018-01-12,5,Yes,11.84799295,48.69278273
2018-01-12,6,Yes,5.316317829,20.57271861
2018-01-12,6,Yes,8.994267754,36.49416839
2018-01-12,6,Yes,9.088635081,39.4147466
2018-01-12,7,Yes,5.138318052,21.99319813
2018-01-12,7,Yes,4.915738949,23.71962618
2018-01-12,7,Yes,3.14949921,12.62698462
2018-01-12,7,Yes,10.25354891,44.01789794
2018-01-12,9,Yes,5.368378991,20.60519056
2018-01-12,9,Yes,6.550196231,25.89682154
2018-01-12,9,Yes,3.817665297,13.018373
2018-01-12,11,Yes,5.72582482,24.50763056
2018-01-12,11,Yes,4.613216274,18.70020895
2018-01-12,11,Yes,4.21752843,18.74035477
2018-01-12,11,Yes,9.974378096,42.25503315
2018-01-12,13,Yes,5.287318995,22.00869609
2018-01-12,13,Yes,6.374768908,24.37974886
2018-01-12,13,Yes,3.750424447,18.3969363
2018-01-12,13,Yes,9.097767123,37.97670273
2018-01-12,14,Yes,5.43591926,21.30465551
2018-01-12,14,Yes,6.546721039,26.93226072
2018-01-12,14,Yes,11.85593284,49.38604849
2018-01-12,16,Yes,4.45004093,17.01495992
2018-01-12,16,Yes,6.804142691,28.3167272
2018-01-12,16,Yes,14.36536297,60.0500258
2018-01-12,17,Yes,4.977546643,18.80365464
2018-01-12,17,Yes,5.640710555,23.37036924
2018-01-12,17,Yes,3.540265714,12.70040461
2018-01-11,1,Yes,6.842029451,26.67944809
2018-01-11,1,Yes,4.862743328,16.59472924
2018-01-11,1,Yes,14.59542391,58.66201823
2018-01-11,2,Yes,6.216235246,25.08275623
2018-01-11,2,Yes,3.833535328,15.93650496
2018-01-11,2,Yes,5.453457716,23.00753188
2018-01-11,2,Yes,5.07683531,21.61066703
2018-01-11,3,Yes,5.168118241,21.99629772
2018-01-11,3,Yes,7.55081816,31.142549
2018-01-11,3,Yes,6.3594682,26.56942336
2018-01-11,4,Yes,3.992068989,15.23349758
2018-01-11,4,Yes,6.365236189,25.09825419
2018-01-11,4,Yes,9.107299842,37.25819739
2018-01-11,6,Yes,4.135133424,18.15342244
2018-01-11,6,Yes,5.241648776,19.08746454
2018-01-11,6,Yes,4.050298816,14.5143389
2018-01-11,6,Yes,4.09271612,16.33388067
2018-01-11,9,Yes,5.23685066,20.56445303
2018-01-11,9,Yes,3.58223692,10.77556261
2018-01-11,10,Yes,4.153798186,15.99687324
2018-01-11,10,Yes,5.23171538,19.08643134
2018-01-11,10,Yes,7.983311752,30.52786921
2018-01-11,11,Yes,5.497913818,21.33816066
2018-01-11,11,Yes,6.556765574,25.86472944
2018-01-11,11,Yes,5.365415614,21.2916038
2018-01-11,11,Yes,4.541155342,18.83384834
2018-01-11,12,Yes,5.228999152,16.1357645
2018-01-11,12,Yes,6.306916346,19.22532261
2018-01-11,12,Yes,5.115566387,14.65219697
2018-01-11,12,Yes,4.300838833,11.47593618
2018-01-11,13,Yes,4.173664978,15.99893963
2018-01-11,13,Yes,6.546832178,25.86369624
2018-01-11,13,Yes,4.91737707,19.51117466
2018-01-11,13,Yes,4.102649517,16.33491387
2018-01-11,14,Yes,3.793401066,15.21283364
2018-01-11,14,Yes,8.908631919,37.23753345
2018-01-11,14,Yes,6.166568266,25.07759025
2018-01-11,15,Yes,3.942001331,14.50879306
2018-01-11,15,Yes,8.972397576,32.89440934
2018-01-11,15,Yes,5.56192372,21.57981998
2018-01-11,16,Yes,4.20306449,15.28250069
2018-01-11,16,Yes,7.023869556,26.20814791
2018-01-11,16,Yes,8.013512618,31.25050733
2018-01-11,16,Yes,6.751147197,27.01335593
2018-01-11,17,Yes,3.893536382,16.66224267
2018-01-11,17,Yes,6.295301739,24.37148328
2018-01-11,17,Yes,7.2849448,29.4138427
2018-01-10,1,Yes,4.21227213,14.04097233
2018-01-10,2,Yes,3.731638539,11.5105991
2018-01-10,2,Yes,6.577602239,25.87261516
2018-01-10,3,Yes,6.260935465,22.17664279
2018-01-10,3,Yes,6.468735558,26.58078853
2018-01-10,4,Yes,3.771372124,11.51473189
2018-01-10,4,Yes,6.626868543,25.15824262
2018-01-10,5,Yes,4.299913554,15.03736187
2018-01-10,6,Yes,3.50276975,10.76729703
2018-01-10,6,Yes,3.710569843,15.17144276
2018-01-10,7,Yes,3.434037331,12.19914171
2018-01-10,7,Yes,4.946620149,22.65998062
2018-01-10,8,Yes,3.873100266,11.55236982
2018-01-10,8,Yes,5.414281241,19.85769272
2018-01-10,10,Yes,3.473770916,12.2032745
2018-01-10,10,Yes,7.643582779,31.18497307
2018-01-10,11,Yes,3.434438008,12.91868024
2018-01-10,11,Yes,6.289934427,26.56219098
2018-01-10,12,Yes,3.672438839,12.22393845
2018-01-10,12,Yes,6.537467977,25.14894384
2018-01-10,13,Yes,3.492836354,10.76626383
2018-01-10,13,Yes,6.319734616,26.56529057
2018-01-10,14,Yes,3.513103824,11.48786876
2018-01-10,14,Yes,6.359067523,25.84988482
2018-01-10,15,Yes,3.853233474,11.55030343
2018-01-10,16,Yes,4.84728606,16.82812299
2018-01-10,16,Yes,11.62666337,47.92320789
2018-01-10,17,Yes,6.521520017,18.07070879
2018-01-09,1,Yes,5.155332607,21.61311328
2018-01-09,1,Yes,9.188359838,35.85469187
2018-01-09,2,Yes,7.635451614,29.25810675
2018-01-09,3,Yes,7.594916675,27.8148969
2018-01-09,4,Yes,7.743917617,27.83039486
2018-01-09,6,Yes,10.08219697,37.38093736
2018-01-09,6,Yes,3.868176722,13.5238737
2018-01-09,6,Yes,4.844000637,14.59117535
2018-01-09,8,Yes,6.137970108,27.23310625
2018-01-09,9,Yes,6.230054393,29.05781401
2018-01-09,9,Yes,6.34873345,25.12931309
2018-01-09,10,Yes,5.133872988,23.02281798
2018-01-09,11,Yes,7.264798351,31.91359852
2018-01-09,12,Yes,7.80271664,26.39751698
2018-01-09,13,Yes,3.730557655,18.39486991
2018-01-09,13,Yes,6.354902116,24.37768246
2018-01-09,13,Yes,6.260534788,21.45710426
2018-01-09,14,Yes,6.546320362,26.21272219
2018-01-09,14,Yes,5.109039433,20.10947216
2018-01-09,16,Yes,5.03561991,16.1282152
2018-01-09,16,Yes,4.653751213,20.1434188
2018-01-09,17,Yes,6.538468854,21.78403366
2018-01-09,17,Yes,6.834543079,24.23537808
2018-01-08,2,Yes,4.500108587,17.73966444
2018-01-08,2,Yes,9.082866965,35.0643901
2018-01-08,2,Yes,6.558136124,26.5900873
2018-01-08,2,Yes,4.000520697,15.5777374
2018-01-08,3,Yes,5.436319937,22.02419405
2018-01-08,3,Yes,9.152400738,35.07162248
2018-01-08,3,Yes,9.246768066,37.99220069
2018-01-08,4,Yes,6.503180334,20.75028102
2018-01-08,4,Yes,7.571564809,24.55834446
2018-01-08,4,Yes,10.30409574,37.43679299
2018-01-08,6,Yes,5.296851714,21.29019075
2018-01-08,6,Yes,9.012932515,34.33761919
2018-01-08,6,Yes,7.345346531,30.85911895
2018-01-08,6,Yes,3.054375951,11.29217459
2018-01-08,7,Yes,5.297252391,22.00972928
2018-01-08,7,Yes,7.699017748,29.71896989
2018-01-08,7,Yes,8.231490223,34.41894404
2018-01-08,7,Yes,3.064309347,11.29320779
2018-01-08,9,Yes,5.127583302,20.55308787
2018-01-08,9,Yes,11.5571296,47.91597551
2018-01-08,10,Yes,4.838879774,19.50872841
2018-01-08,10,Yes,7.688282998,28.27885963
2018-01-08,10,Yes,9.096965769,36.53762566
2018-01-08,11,Yes,5.207851826,22.00043051
2018-01-08,11,Yes,7.609617183,29.70967111
2018-01-08,11,Yes,6.380136347,28.01056682
2018-01-08,11,Yes,3.841586358,15.56120624
2018-01-08,12,Yes,6.025341602,18.96675228
2018-01-08,12,Yes,7.541363944,23.83570633
2018-01-08,12,Yes,7.64526399,26.0377792
2018-01-08,12,Yes,4.211438268,11.46663741
2018-01-08,13,Yes,3.843869401,16.65707669
2018-01-08,13,Yes,8.874265646,35.04269296
2018-01-08,13,Yes,6.349534804,26.56839016
2018-01-08,13,Yes,3.782386659,16.27454559
2018-01-08,13,Yes,3.522636543,10.76936342
2018-01-08,14,Yes,5.316317829,20.57271861
2018-01-08,14,Yes,9.013333192,35.05715772
2018-01-08,14,Yes,9.117233238,37.25923059
2018-01-08,15,Yes,6.066277218,21.12950067
2018-01-08,15,Yes,5.868009844,16.0068496
2018-01-08,15,Yes,10.33389593,37.43989259
2018-01-08,16,Yes,4.49970791,17.02012591
2018-01-08,16,Yes,5.139519956,18.33028807
2018-01-08,16,Yes,14.41502995,60.05519178
2018-01-08,17,Yes,5.218665079,15.41519277
2018-01-08,17,Yes,8.487108013,27.4017306
2018-01-08,17,Yes,7.724330482,25.32650625
2018-01-07,13,Yes,3.641837297,10.78176179
2018-01-06,9,Yes,3.942402008,15.2283316
2018-01-06,9,Yes,5.091334664,17.98191546
2018-01-06,9,Yes,14.18239643,58.55922588
2018-01-05,1,Yes,6.657581224,25.53185479
2018-01-05,1,Yes,11.96679302,47.98564256
2018-01-05,2,Yes,5.976075298,19.68112483
2018-01-05,2,Yes,7.505916786,28.52513666
2018-01-05,2,Yes,10.20556314,38.86553809
2018-01-05,3,Yes,6.720835193,27.35928229
2018-01-05,3,Yes,5.203006084,22.31051183
2018-01-05,3,Yes,9.197902439,39.42611177
2018-01-05,4,Yes,5.127983979,21.2726264
2018-01-05,4,Yes,6.21972032,28.33724228
2018-01-05,4,Yes,8.928899388,37.95913838
2018-01-05,5,Yes,5.472087637,15.75213722
2018-01-05,5,Yes,4.134420327,7.15739695
2018-01-05,5,Yes,16.92430423,62.39896289
2018-01-05,6,Yes,4.997012758,18.0861825
2018-01-05,6,Yes,9.084469673,37.94254424
2018-01-05,6,Yes,8.331224862,35.14881454
2018-01-05,7,Yes,5.395784999,20.58098419
2018-01-05,7,Yes,6.468455901,29.08261074
2018-01-05,7,Yes,8.291891954,35.86422029
2018-01-05,8,Yes,5.418045972,20.61035655
2018-01-05,8,Yes,9.076930458,37.968817
2018-01-05,9,Yes,5.079274786,18.84129258
2018-01-05,9,Yes,6.699197174,25.9123195
2018-01-05,10,Yes,6.233942921,18.98844942
2018-01-05,10,Yes,3.797486212,8.561345309
2018-01-05,10,Yes,5.135153522,17.15608558
2018-01-05,10,Yes,10.45389804,38.89136802
2018-01-05,11,Yes,5.207451149,21.28089198
2018-01-05,11,Yes,4.961520179,19.75076758
2018-01-05,11,Yes,4.975339326,23.72582536
2018-01-05,11,Yes,9.008366558,37.96740395
2018-01-05,13,Yes,5.217384545,21.28192517
2018-01-05,13,Yes,3.666670851,13.69510761
2018-01-05,13,Yes,6.299588166,29.06504639
2018-01-05,13,Yes,9.018299954,37.96843715
2018-01-05,14,Yes,5.435518583,20.58511698
2018-01-05,14,Yes,6.536787643,26.93122753
2018-01-05,14,Yes,9.226901273,37.99013429
2018-01-05,16,Yes,4.061602762,15.24072996
2018-01-05,16,Yes,5.539494228,22.98370536
2018-01-05,16,Yes,2.096135786,9.131068896
2018-01-05,16,Yes,14.41502995,60.05519178
2018-01-05,16,Yes,2.797430574,10.82376216
2018-01-05,17,Yes,3.686537643,13.69717401
2018-01-05,17,Yes,8.957618566,39.02498312
2018-01-05,17,Yes,7.295278873,30.13441443
2018-01-04,2,Yes,6.115142844,19.69558959
2018-01-04,2,Yes,10.25979607,35.24091931
2018-01-04,2,Yes,8.59221009,31.76241907
2018-01-04,2,Yes,5.158384368,17.19127727
2018-01-04,3,Yes,7.709430452,28.23571928
2018-01-04,3,Yes,10.10166309,36.66346522
2018-01-04,3,Yes,10.20556314,38.86553809
2018-01-04,4,Yes,5.139910879,20.58142703
2018-01-04,4,Yes,6.208295354,24.38949047
2018-01-04,4,Yes,8.940826288,37.267939
2018-01-04,6,Yes,7.819499164,29.68616151
2018-01-04,6,Yes,10.24032996,35.95839145
2018-01-04,6,Yes,8.582276694,31.76138587
2018-01-04,6,Yes,4.262707956,14.34995752
2018-01-04,7,Yes,6.534182554,22.91199621
2018-01-04,7,Yes,10.25026336,35.95942465
2018-01-04,7,Yes,7.715999794,28.20362718
2018-01-04,7,Yes,5.167917087,16.47277194
2018-01-04,8,Yes,5.120444764,21.29889917
2018-01-04,8,Yes,6.321327443,25.15351947
2018-01-04,10,Yes,6.613249046,22.20072325
2018-01-04,10,Yes,9.453119551,31.6893598
2018-01-04,10,Yes,10.41416446,38.88723523
2018-01-04,10,Yes,3.904069978,12.57882716
2018-01-04,11,Yes,5.426386541,22.02316085
2018-01-04,11,Yes,9.123401904,36.50759996
2018-01-04,11,Yes,6.598671062,28.03329716
2018-01-04,11,Yes,4.021990197,18.45795792
2018-01-04,12,Yes,5.46811363,21.33506107
2018-01-04,12,Yes,9.174661712,35.10099484
2018-01-04,12,Yes,6.659463589,25.90818671
2018-01-04,12,Yes,4.092315443,15.61434214
2018-01-04,13,Yes,5.386652957,22.01902806
2018-01-04,13,Yes,9.102733758,35.0664565
2018-01-04,13,Yes,6.578002916,26.5921537
2018-01-04,13,Yes,4.01085477,16.29830913
2018-01-04,13,Yes,2.874894358,7.234335069
2018-01-04,14,Yes,6.583048181,21.47808513
2018-01-04,14,Yes,10.27053082,36.68102957
2018-01-04,14,Yes,10.37443087,38.88310244
2018-01-04,15,Yes,4.759657422,11.89979517
2018-01-04,15,Yes,6.279966191,21.46231233
2018-01-04,15,Yes,8.018567637,24.60483833
2018-01-04,15,Yes,9.017743417,28.92869242
2018-01-04,15,Yes,5.555319537,16.51306663
2018-01-04,16,Yes,6.025341602,18.96675228
2018-01-04,16,Yes,10.16046211,35.23058734
2018-01-04,16,Yes,18.13118938,70.89879788
2018-01-04,16,Yes,4.808833009,10.9572578
2018-01-04,17,Yes,4.60879844,20.25622562
2018-01-04,17,Yes,9.132533946,35.06955609
2018-01-04,17,Yes,7.4840134,30.15404518
2018-01-03,1,Yes,6.16052062,29.05058163
2018-01-03,1,Yes,3.433235977,10.76006465
2018-01-03,2,Yes,4.986353606,16.84258775
2018-01-03,3,Yes,3.493237031,11.48580236
2018-01-03,5,Yes,3.92762287,15.53737972
2018-01-03,5,Yes,2.905095224,7.956973194
2018-01-03,6,Yes,3.612437785,11.49820073
2018-01-03,7,Yes,3.711771747,11.5085327
2018-01-03,8,Yes,4.591812617,17.54810436
2018-01-03,9,Yes,6.249520508,28.34034187
2018-01-03,9,Yes,4.930918637,18.30859093
2018-01-03,10,Yes,4.986754283,17.56212628
2018-01-03,11,Yes,6.132602669,23.60228829
2018-01-03,13,Yes,7.198739642,25.0494013
2018-01-03,16,Yes,7.80211644,30.48196569
2018-01-03,16,Yes,4.070409725,13.27966307
2018-01-03,16,Yes,6.270468185,21.45813746
2018-01-03,17,Yes,3.443169373,10.76109784
2018-01-02,1,Yes,6.791961793,25.95474357
2018-01-02,1,Yes,3.060255078,8.752440947
2018-01-02,1,Yes,9.288094477,36.58456238
2018-01-02,2,Yes,6.085743333,20.41202853
2018-01-02,2,Yes,6.748907244,24.97874313
2018-01-02,2,Yes,4.982667506,13.88610158
2018-01-02,2,Yes,10.34382933,37.44092578
2018-01-02,3,Yes,5.207851826,22.00043051
2018-01-02,3,Yes,5.00433816,22.28984789
2018-01-02,3,Yes,9.008767235,38.68694249
2018-01-02,5,Yes,2.706026624,7.216770716
2018-01-02,5,Yes,3.04632492,11.66747331
2018-01-02,5,Yes,1.966600959,8.398098798
2018-01-02,5,Yes,2.371821522,7.639447638
2018-01-02,5,Yes,11.66639696,47.92734068
2018-01-02,6,Yes,6.612447692,20.76164619
2018-01-02,6,Yes,10.26179946,38.83861197
2018-01-02,6,Yes,10.39429766,38.88516883
2018-01-02,7,Yes,6.214476806,19.70592156
2018-01-02,7,Yes,9.125362772,28.85858388
2018-01-02,7,Yes,9.586819786,33.89453226
2018-01-02,8,Yes,3.621681093,14.81311804
2018-01-02,8,Yes,4.997479279,20.53383697
2018-01-02,9,Yes,4.70894427,18.05621978
2018-01-02,9,Yes,14.16709573,60.74890038
2018-01-02,10,Yes,4.400373949,17.00979393
2018-01-02,10,Yes,6.358787866,28.35170704
2018-01-02,10,Yes,9.067966935,37.97360314
2018-01-02,11,Yes,6.00547481,18.96468589
2018-01-02,11,Yes,5.75954384,17.4345615
2018-01-02,11,Yes,6.649573283,24.96841116
2018-01-02,11,Yes,10.23496265,38.14909915
2018-01-02,13,Yes,6.484114896,22.18729169
2018-01-02,13,Yes,7.575851237,29.25190757
2018-01-02,13,Yes,4.942933921,13.88196879
2018-01-02,13,Yes,10.30409574,37.43679299
2018-01-02,14,Yes,6.672448746,21.4873839
2018-01-02,14,Yes,7.754652368,29.27050512
2018-01-02,14,Yes,10.47336416,38.17389588
2018-01-02,15,Yes,6.522412087,19.73795068
2018-01-02,15,Yes,5.381205383,16.08604507
2018-01-02,15,Yes,5.423622687,17.90558684
2018-01-02,15,Yes,10.78049808,36.76684793
2018-01-02,16,Yes,5.385851603,20.57995099
2018-01-02,16,Yes,6.416105201,27.26203578
2018-01-02,16,Yes,1.911761685,9.857354386
2018-01-02,16,Yes,11.80586518,48.66134398
2018-01-01,8,Yes,2.451354535,9.37582915
2018-01-01,13,Yes,4.518047593,14.34055368
2018-01-01,13,Yes,7.584783629,26.79632529
2017-12-31,5,Yes,7.677301585,15.98150702
2017-12-31,5,Yes,12.9960461,37.71678945
2017-12-31,9,Yes,5.584305713,24.83055309
2017-12-31,10,Yes,9.307961269,36.58662877
2017-12-31,10,Yes,4.704330686,20.51909737
2017-12-31,10,Yes,3.866251266,14.08628414
2017-12-31,10,Yes,4.77105972,15.48956002
2017-12-31,10,Yes,3.842899401,10.8297317
2017-12-31,13,Yes,6.310201769,21.46227025
2017-12-30,1,Yes,5.487579745,20.61758893
2017-12-30,1,Yes,3.541178207,13.07091719
2017-12-30,1,Yes,11.91712604,47.98047658
2017-12-30,1,Yes,3.936866051,13.03077137
2017-12-30,2,Yes,4.928681016,20.23756572
2017-12-30,2,Yes,6.477587943,27.64456688
2017-12-30,2,Yes,9.167701573,38.70347364
2017-12-30,3,Yes,5.40891393,22.04840042
2017-12-30,3,Yes,5.134384803,22.67379203
2017-12-30,3,Yes,9.219362058,38.01640706
2017-12-30,6,Yes,4.928681016,20.23756572
2017-12-30,6,Yes,9.044736089,37.93841145
2017-12-30,6,Yes,9.158168854,39.42197898
2017-12-30,7,Yes,5.558237619,18.62333381
2017-12-30,7,Yes,8.8404997,34.58492942
2017-12-30,7,Yes,12.86399421,49.54501335
2017-12-30,9,Yes,3.840616486,15.55538691
2017-12-30,10,Yes,2.879851366,11.67721492
2017-12-30,10,Yes,4.838265283,23.01912803
2017-12-30,10,Yes,3.633096178,14.47094462
2017-12-30,11,Yes,5.317920537,23.45087274
2017-12-30,11,Yes,3.795805001,13.70853918
2017-12-30,11,Yes,6.428722316,29.07847796
2017-12-30,11,Yes,11.75699955,50.09525505
2017-12-30,13,Yes,5.307586464,22.73030101
2017-12-30,13,Yes,6.408855524,29.07641156
2017-12-30,13,Yes,11.7561982,48.65617799
2017-12-30,13,Yes,3.775938208,13.70647278
2017-12-30,14,Yes,5.406519749,22.02109445
2017-12-30,14,Yes,6.446306066,27.9846739
2017-12-30,14,Yes,9.207435158,38.70760643
2017-12-30,16,Yes,5.127583302,20.55308787
2017-12-30,16,Yes,7.453086906,34.01037115
2017-12-30,16,Yes,11.52853144,50.07149152
2017-12-30,17,Yes,6.015408206,18.96571909
2017-12-30,17,Yes,10.15481514,39.92311725
2017-12-30,17,Yes,7.625797875,26.75525134
2017-12-29,2,Yes,9.184995785,35.82156657
2017-12-29,2,Yes,3.833366682,11.54823703
2017-12-29,3,Yes,7.542878267,30.44928323
2017-12-29,3,Yes,3.505564608,11.51414152
2017-12-29,4,Yes,8.894132438,35.04475936
2017-12-29,4,Yes,6.161601504,22.16631082
2017-12-29,6,Yes,6.615564597,24.43185156
2017-12-29,6,Yes,3.892566382,10.83489769
2017-12-29,7,Yes,8.338185,31.54633574
2017-12-29,7,Yes,3.843700755,12.26880876
2017-12-29,9,Yes,11.63699745,48.64377962
2017-12-29,9,Yes,3.902668424,15.22419881
2017-12-29,11,Yes,8.238851039,31.53600377
2017-12-29,11,Yes,5.049149518,18.31516996
2017-12-29,13,Yes,9.244195485,35.10822723
2017-12-29,13,Yes,3.892566382,10.83489769
2017-12-29,13,Yes,9.149828158,32.18764902
2017-12-29,14,Yes,9.214395296,35.10512763
2017-12-29,14,Yes,3.853233474,11.55030343
2017-12-29,16,Yes,9.055460958,35.08859648
2017-12-29,16,Yes,3.684766416,12.25227761
2017-12-29,16,Yes,7.854578279,31.23397617
2017-12-29,17,Yes,7.40197365,27.26180614
2017-12-29,17,Yes,4.669442716,14.3833576
2017-12-28,1,Yes,5.418045972,20.61035655
2017-12-28,1,Yes,9.2284941,36.57836319
2017-12-28,2,Yes,5.050275951,20.27727005
2017-12-28,2,Yes,3.97055199,17.00789554
2017-12-28,2,Yes,5.261515568,19.08953093
2017-12-28,2,Yes,8.43215165,33.74737541
2017-12-28,3,Yes,3.592281582,15.52955698
2017-12-28,3,Yes,6.291927931,25.86995841
2017-12-28,4,Yes,5.147850772,21.27469279
2017-12-28,4,Yes,6.249119831,27.62080334
2017-12-28,4,Yes,11.58692979,47.9190751
2017-12-28,6,Yes,8.737201485,38.62592086
2017-12-28,6,Yes,4.640211851,19.48806447
2017-12-28,6,Yes,8.888765127,37.23546705
2017-12-28,6,Yes,4.569196389,19.8240387
2017-12-28,7,Yes,5.030008482,19.55566512
2017-12-28,7,Yes,3.907867216,14.46674884
2017-12-28,7,Yes,5.245534526,23.06148912
2017-12-28,7,Yes,8.392818743,34.46278116
2017-12-28,7,Yes,4.520887872,18.11224342
2017-12-28,8,Yes,5.199511256,20.58762621
2017-12-28,8,Yes,6.229764854,27.26971099
2017-12-28,9,Yes,5.245133849,22.34195058
2017-12-28,11,Yes,5.876418589,23.11135742
2017-12-28,11,Yes,5.192382472,19.80183709
2017-12-28,11,Yes,4.339524042,19.49959764
2017-12-28,11,Yes,9.229696131,38.73697879
2017-12-28,11,Yes,4.910127393,21.32555044
2017-12-28,12,Yes,3.853001443,15.21903282
2017-12-28,12,Yes,6.278118666,26.18482587
2017-12-28,12,Yes,8.977765015,36.5252273
2017-12-28,12,Yes,2.896242966,12.7147205
2017-12-28,13,Yes,5.448647514,22.05253321
2017-12-28,13,Yes,3.89793382,14.46571565
2017-12-28,13,Yes,6.540383855,29.11714909
2017-12-28,13,Yes,9.268628362,37.30203451
2017-12-28,13,Yes,4.063316609,17.05031961
2017-12-28,13,Yes,3.813099212,10.82663211
2017-12-28,14,Yes,5.438714118,22.05150001
2017-12-28,14,Yes,6.559048616,26.96059989
2017-12-28,14,Yes,11.87779313,48.69588232
2017-12-28,15,Yes,3.102271705,9.852444183
2017-12-28,15,Yes,3.89793382,14.46571565
2017-12-28,15,Yes,8.401950785,33.02473729
2017-12-28,15,Yes,4.082382047,15.61330894
2017-12-28,15,Yes,3.064140828,12.72646553
2017-12-28,16,Yes,4.900473655,18.82269503
2017-12-28,16,Yes,6.420782424,28.38521219
2017-12-28,16,Yes,7.834711487,31.23190978
2017-12-28,16,Yes,4.112537491,13.31110182
2017-12-28,17,Yes,4.482235299,17.04536548
2017-12-28,17,Yes,6.440649216,28.38727858
2017-12-28,17,Yes,9.168893723,36.57216401
2017-12-27,1,Yes,3.934462116,14.53506583
2017-12-27,1,Yes,5.035731176,20.88117638
2017-12-27,1,Yes,9.049692969,36.55976564
2017-12-27,14,Yes,3.452412681,14.07601515
2017-12-27,14,Yes,6.132993592,25.85342725
2017-12-26,1,Yes,4.785559201,17.68233411
2017-12-26,2,Yes,4.88713091,21.58521695
2017-12-26,3,Yes,3.641948562,15.53472296
2017-12-26,4,Yes,5.184331441,20.1771358
2017-12-26,6,Yes,4.168652922,15.88434062
2017-12-26,6,Yes,2.26038226,5.463647539
2017-12-26,7,Yes,4.049852845,16.59148078
2017-12-26,7,Yes,4.987545883,20.53280377
2017-12-26,8,Yes,4.905795672,19.42866775
2017-12-26,9,Yes,6.718305702,23.53656648
2017-12-26,9,Yes,3.524317754,5.622169555
2017-12-26,10,Yes,3.690814189,14.10081188
2017-12-26,10,Yes,5.066612375,19.82153082
2017-12-26,11,Yes,5.095331553,20.88737556
2017-12-26,11,Yes,4.063271187,14.02547437
2017-12-26,13,Yes,3.671748751,15.53782256
2017-12-26,16,Yes,4.063996943,15.26803593
2017-12-26,16,Yes,8.312550219,33.01543851
2017-12-25,9,Yes,6.319934139,21.76130332
2017-12-25,12,Yes,3.780214755,14.11011066
2017-12-24,1,Yes,3.853001443,15.21903282
2017-12-24,1,Yes,4.525698074,19.06724209
2017-12-24,1,Yes,8.987297734,35.80672196
2017-12-24,2,Yes,5.166591131,19.3146591
2017-12-24,3,Yes,6.599863212,25.90198752
2017-12-24,4,Yes,6.408333827,25.13551228
2017-12-24,4,Yes,6.408333827,25.13551228
2017-12-24,6,Yes,6.699597851,26.63185803
2017-12-24,8,Yes,6.490195177,25.17108382
2017-12-24,9,Yes,12.1343808,41.68448822
2017-12-24,9,Yes,4.012089883,7.406731486
2017-12-24,10,Yes,6.537979793,24.79991789
2017-12-24,12,Yes,4.658307416,18.04523446
2017-12-24,13,Yes,3.386203617,13.08076374
2017-12-24,13,Yes,6.689664455,26.63082483
2017-12-24,16,Yes,5.265000641,22.34401698
2017-12-24,16,Yes,6.688462424,24.47220923
2017-12-23,2,Yes,3.858089097,15.53014734
2017-12-23,2,Yes,5.243420003,20.53236094
2017-12-23,3,Yes,3.719021551,15.51568258
2017-12-23,4,Yes,5.231604241,20.15499582
2017-12-23,6,Yes,4.20679368,17.30024451
2017-12-23,7,Yes,5.052402433,19.41685974
2017-12-23,8,Yes,6.247517123,24.74264921
2017-12-23,11,Yes,5.26140443,20.15809542
2017-12-23,11,Yes,6.637202616,25.87881435
2017-12-23,12,Yes,3.638753028,14.06833993
2017-12-23,14,Yes,3.887087932,14.09416987
2017-12-23,16,Yes,4.729211739,18.77782471
2017-12-23,16,Yes,8.977765015,36.5252273
2017-12-22,9,Yes,13.08212825,48.84820515
2017-12-22,9,Yes,6.896706156,22.83562549
2017-12-21,1,Yes,5.447445483,19.89391761
2017-12-21,1,Yes,4.320057926,20.21706977
2017-12-21,1,Yes,15.37230025,62.21047815
2017-12-21,3,Yes,3.823601931,15.93547176
2017-12-21,3,Yes,6.196769131,25.80022837
