,Date,PlayerID,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,AcuteChronicRatio
3058,2017-12-15,5,Speed,26.0,3.0,78.0,78.0,105.4,0.58
3059,2017-12-15,6,Skills,70.0,7.0,490.0,1640.0,607.9,1.76
3060,2017-12-15,6,Speed,40.0,4.0,160.0,1640.0,607.9,1.76
3061,2017-12-15,6,Strength,110.0,9.0,990.0,1640.0,607.9,1.76
3062,2017-12-15,7,Skills,75.0,7.0,525.0,1495.0,547.1,1.47
3063,2017-12-15,7,Speed,30.0,3.0,90.0,1495.0,547.1,1.47
3064,2017-12-15,7,Strength,110.0,8.0,880.0,1495.0,547.1,1.47
3065,2017-12-15,8,Skills,75.0,9.0,675.0,1485.0,653.6,1.74
3066,2017-12-15,8,Speed,45.0,4.0,180.0,1485.0,653.6,1.74
3067,2017-12-15,8,Strength,90.0,7.0,630.0,1485.0,653.6,1.74
3068,2017-12-15,9,Conditioning,45.0,7.0,315.0,1215.0,555.0,1.88
3069,2017-12-15,9,Skills,30.0,2.0,60.0,1215.0,555.0,1.88
3070,2017-12-15,9,Strength,120.0,7.0,840.0,1215.0,555.0,1.88
3071,2017-12-15,10,Conditioning,45.0,8.0,360.0,1340.0,662.9,1.98
3072,2017-12-15,10,Skills,20.0,3.0,60.0,1340.0,662.9,1.98
3073,2017-12-15,10,Speed,40.0,5.0,200.0,1340.0,662.9,1.98
3074,2017-12-15,10,Strength,120.0,6.0,720.0,1340.0,662.9,1.98
3075,2017-12-15,11,Conditioning,50.0,7.0,350.0,1280.0,687.6,1.67
3076,2017-12-15,11,Skills,25.0,3.0,75.0,1280.0,687.6,1.67
3077,2017-12-15,11,Speed,45.0,5.0,225.0,1280.0,687.6,1.67
3078,2017-12-15,11,Strength,90.0,7.0,630.0,1280.0,687.6,1.67
3079,2017-12-15,13,Conditioning,60.0,9.0,540.0,1590.0,683.6,1.67
3080,2017-12-15,13,Skills,30.0,3.0,90.0,1590.0,683.6,1.67
3081,2017-12-15,13,Speed,30.0,4.0,120.0,1590.0,683.6,1.67
3082,2017-12-15,13,Strength,120.0,7.0,840.0,1590.0,683.6,1.67
3083,2017-12-15,14,Skills,60.0,6.0,360.0,1080.0,428.6,1.63
3084,2017-12-15,14,Speed,45.0,4.0,180.0,1080.0,428.6,1.63
3085,2017-12-15,14,Strength,90.0,6.0,540.0,1080.0,428.6,1.63
3086,2017-12-15,16,Conditioning,44.0,9.0,396.0,1356.0,700.6,1.24
3087,2017-12-15,16,Mobility/Recovery,75.0,1.0,75.0,1356.0,700.6,1.24
3088,2017-12-15,16,Skills,15.0,2.0,30.0,1356.0,700.6,1.24
3089,2017-12-15,16,Speed,45.0,3.0,135.0,1356.0,700.6,1.24
3090,2017-12-15,16,Strength,120.0,6.0,720.0,1356.0,700.6,1.24
3091,2017-12-15,17,Conditioning,60.0,9.0,540.0,870.0,418.6,1.57
3092,2017-12-15,17,Speed,30.0,3.0,90.0,870.0,418.6,1.57
3093,2017-12-15,17,Strength,60.0,4.0,240.0,870.0,418.6,1.57
3094,2017-12-17,13,Mobility/Recovery,40.0,0.0,0.0,0.0,537.9,1.42
3095,2017-12-18,2,Combat,20.0,5.0,100.0,750.0,400.0,1.49
3096,2017-12-18,2,Skills,70.0,3.0,210.0,750.0,400.0,1.49
3097,2017-12-18,2,Speed,30.0,3.0,90.0,750.0,400.0,1.49
3098,2017-12-18,2,Strength,70.0,5.0,350.0,750.0,400.0,1.49
3099,2017-12-18,3,Skills,90.0,4.0,360.0,1215.0,563.6,1.32
3100,2017-12-18,3,Speed,45.0,5.0,225.0,1215.0,563.6,1.32
3101,2017-12-18,3,Strength,90.0,7.0,630.0,1215.0,563.6,1.32
3102,2017-12-18,4,Skills,90.0,2.0,180.0,765.0,306.4,1.17
3103,2017-12-18,4,Speed,45.0,3.0,135.0,765.0,306.4,1.17
3104,2017-12-18,4,Strength,90.0,5.0,450.0,765.0,306.4,1.17
3105,2017-12-18,5,Conditioning,40.0,5.0,200.0,1028.0,158.0,0.75
3106,2017-12-18,5,Skills,30.0,1.0,30.0,1028.0,158.0,0.75
3107,2017-12-18,5,Speed,26.0,3.0,78.0,1028.0,158.0,0.75
3108,2017-12-18,5,Strength,120.0,6.0,720.0,1028.0,158.0,0.75
3109,2017-12-18,6,Skills,80.0,3.0,240.0,910.0,506.4,1.51
3110,2017-12-18,6,Speed,40.0,3.0,120.0,910.0,506.4,1.51
3111,2017-12-18,6,Strength,110.0,5.0,550.0,910.0,506.4,1.51
3112,2017-12-18,7,Skills,75.0,3.0,225.0,945.0,509.3,1.44
3113,2017-12-18,7,Speed,30.0,4.0,120.0,945.0,509.3,1.44
3114,2017-12-18,7,Strength,100.0,6.0,600.0,945.0,509.3,1.44
3115,2017-12-18,8,Skills,90.0,2.0,180.0,990.0,492.9,1.34
3116,2017-12-18,8,Speed,60.0,3.0,180.0,990.0,492.9,1.34
3117,2017-12-18,8,Strength,105.0,6.0,630.0,990.0,492.9,1.34
3118,2017-12-18,9,Skills,30.0,1.0,30.0,1250.0,568.6,1.82
3119,2017-12-18,9,Speed,45.0,3.0,135.0,1250.0,568.6,1.82
3120,2017-12-18,9,Strength,155.0,7.0,1085.0,1250.0,568.6,1.82
3121,2017-12-18,10,Skills,75.0,2.0,150.0,1005.0,545.0,1.63
3122,2017-12-18,10,Speed,45.0,5.0,225.0,1005.0,545.0,1.63
3123,2017-12-18,10,Strength,90.0,7.0,630.0,1005.0,545.0,1.63
3124,2017-12-18,11,Combat,30.0,7.0,210.0,1280.0,579.0,1.33
3125,2017-12-18,11,Skills,90.0,3.0,270.0,1280.0,579.0,1.33
3126,2017-12-18,11,Speed,60.0,4.0,240.0,1280.0,579.0,1.33
3127,2017-12-18,11,Strength,70.0,8.0,560.0,1280.0,579.0,1.33
3128,2017-12-18,12,Skills,90.0,2.0,180.0,600.0,203.6,1.1
3129,2017-12-18,12,Speed,30.0,2.0,60.0,600.0,203.6,1.1
3130,2017-12-18,12,Strength,90.0,4.0,360.0,600.0,203.6,1.1
3131,2017-12-18,13,Combat,30.0,5.0,150.0,990.0,533.6,1.35
3132,2017-12-18,13,Skills,90.0,3.0,270.0,990.0,533.6,1.35
3133,2017-12-18,13,Speed,30.0,4.0,120.0,990.0,533.6,1.35
3134,2017-12-18,13,Strength,90.0,5.0,450.0,990.0,533.6,1.35
3135,2017-12-18,14,Skills,90.0,2.0,180.0,810.0,402.9,1.53
3136,2017-12-18,14,Speed,30.0,3.0,90.0,810.0,402.9,1.53
3137,2017-12-18,14,Strength,90.0,6.0,540.0,810.0,402.9,1.53
3138,2017-12-18,16,Mobility/Recovery,30.0,0.0,15.0,1045.0,613.7,1.16
3139,2017-12-18,16,Skills,60.0,2.0,120.0,1045.0,613.7,1.16
3140,2017-12-18,16,Speed,35.0,2.0,70.0,1045.0,613.7,1.16
3141,2017-12-18,16,Strength,120.0,7.0,840.0,1045.0,613.7,1.16
3142,2017-12-18,17,Skills,60.0,2.0,120.0,330.0,265.7,1.07
3143,2017-12-18,17,Speed,30.0,2.0,60.0,330.0,265.7,1.07
3144,2017-12-18,17,Strength,50.0,3.0,150.0,330.0,265.7,1.07
3145,2017-12-19,1,Conditioning,60.0,5.0,300.0,900.0,349.3,0.79
3146,2017-12-19,1,Strength,120.0,5.0,600.0,900.0,349.3,0.79
3147,2017-12-19,5,Strength,120.0,5.0,600.0,600.0,243.7,1.05
3148,2017-12-19,9,Conditioning,45.0,5.0,225.0,225.0,527.9,1.69
3149,2017-12-19,9,Mobility/Recovery,30.0,0.0,0.0,225.0,527.9,1.69
3150,2017-12-20,2,Conditioning,60.0,9.0,540.0,1200.0,278.6,0.92
3151,2017-12-20,2,Skills,60.0,5.0,300.0,1200.0,278.6,0.92
3152,2017-12-20,2,Strength,60.0,6.0,360.0,1200.0,278.6,0.92
3153,2017-12-20,3,Conditioning,30.0,1.0,300.0,975.0,495.0,1.09
3154,2017-12-20,3,Skills,75.0,5.0,375.0,975.0,495.0,1.09
3155,2017-12-20,3,Strength,60.0,5.0,300.0,975.0,495.0,1.09
3156,2017-12-20,4,Conditioning,45.0,6.0,270.0,750.0,396.4,1.41
3157,2017-12-20,4,Skills,60.0,5.0,300.0,750.0,396.4,1.41
3158,2017-12-20,4,Strength,60.0,3.0,180.0,750.0,396.4,1.41
3159,2017-12-20,6,Conditioning,50.0,8.0,400.0,880.0,490.0,1.34
3160,2017-12-20,6,Skills,60.0,5.0,300.0,880.0,490.0,1.34
3161,2017-12-20,6,Strength,60.0,3.0,180.0,880.0,490.0,1.34
3162,2017-12-20,7,Conditioning,45.0,9.0,405.0,945.0,483.6,1.3
3163,2017-12-20,7,Skills,60.0,4.0,240.0,945.0,483.6,1.3
3164,2017-12-20,7,Strength,60.0,5.0,300.0,945.0,483.6,1.3
3165,2017-12-20,8,Conditioning,60.0,5.0,300.0,720.0,456.4,1.16
3166,2017-12-20,8,Skills,60.0,4.0,240.0,720.0,456.4,1.16
3167,2017-12-20,8,Strength,60.0,3.0,180.0,720.0,456.4,1.16
3168,2017-12-20,9,Mobility/Recovery,15.0,0.0,8.0,408.0,442.6,1.35
3169,2017-12-20,9,Strength,80.0,5.0,400.0,408.0,442.6,1.35
3170,2017-12-20,10,Conditioning,45.0,8.0,360.0,795.0,448.6,1.28
3171,2017-12-20,10,Skills,85.0,3.0,255.0,795.0,448.6,1.28
3172,2017-12-20,10,Strength,45.0,4.0,180.0,795.0,448.6,1.28
3173,2017-12-20,11,Conditioning,60.0,9.0,540.0,1320.0,554.3,1.17
3174,2017-12-20,11,Skills,60.0,6.0,360.0,1320.0,554.3,1.17
3175,2017-12-20,11,Strength,60.0,7.0,420.0,1320.0,554.3,1.17
3176,2017-12-20,13,Conditioning,60.0,9.0,540.0,1140.0,531.4,1.27
3177,2017-12-20,13,Skills,60.0,5.0,300.0,1140.0,531.4,1.27
3178,2017-12-20,13,Strength,60.0,5.0,300.0,1140.0,531.4,1.27
3179,2017-12-20,14,Conditioning,45.0,7.0,315.0,915.0,400.7,1.4
3180,2017-12-20,14,Skills,60.0,5.0,300.0,915.0,400.7,1.4
3181,2017-12-20,14,Strength,60.0,5.0,300.0,915.0,400.7,1.4
3182,2017-12-20,15,Combat,20.0,8.0,160.0,600.0,85.7,0.53
3183,2017-12-20,15,Conditioning,20.0,4.0,80.0,600.0,85.7,0.53
3184,2017-12-20,15,Skills,60.0,3.0,180.0,600.0,85.7,0.53
3185,2017-12-20,15,Strength,60.0,3.0,180.0,600.0,85.7,0.53
3186,2017-12-20,16,Conditioning,45.0,9.0,405.0,1005.0,486.6,0.86
3187,2017-12-20,16,Skills,60.0,4.0,240.0,1005.0,486.6,0.86
3188,2017-12-20,16,Strength,120.0,3.0,360.0,1005.0,486.6,0.86
3189,2017-12-20,17,Conditioning,30.0,1.0,300.0,485.0,240.7,0.91
3190,2017-12-20,17,Skills,60.0,3.0,180.0,485.0,240.7,0.91
3191,2017-12-20,17,Strength,10.0,0.0,5.0,485.0,240.7,0.91
3192,2017-12-21,1,Conditioning,35.0,9.0,315.0,1205.0,300.7,0.69
3193,2017-12-21,1,Speed,45.0,2.0,90.0,1205.0,300.7,0.69
3194,2017-12-21,1,Strength,160.0,5.0,800.0,1205.0,300.7,0.69
3195,2017-12-21,3,Skills,60.0,5.0,300.0,720.0,415.7,0.87
3196,2017-12-21,3,Speed,30.0,4.0,120.0,720.0,415.7,0.87
3197,2017-12-21,3,Strength,60.0,5.0,300.0,720.0,415.7,0.87
3198,2017-12-21,4,Skills,60.0,4.0,240.0,570.0,297.9,0.99
3199,2017-12-21,4,Speed,30.0,3.0,90.0,570.0,297.9,0.99
3200,2017-12-21,4,Strength,60.0,4.0,240.0,570.0,297.9,0.99
3201,2017-12-21,5,Conditioning,30.0,5.0,150.0,730.0,336.9,1.3
3202,2017-12-21,5,Skills,20.0,2.0,40.0,730.0,336.9,1.3
3203,2017-12-21,5,Speed,30.0,3.0,90.0,730.0,336.9,1.3
3204,2017-12-21,5,Strength,90.0,5.0,450.0,730.0,336.9,1.3
3205,2017-12-21,6,Skills,60.0,5.0,300.0,630.0,345.7,0.89
3206,2017-12-21,6,Speed,30.0,3.0,90.0,630.0,345.7,0.89
3207,2017-12-21,6,Strength,60.0,4.0,240.0,630.0,345.7,0.89
3208,2017-12-21,7,Skills,60.0,3.0,180.0,495.0,340.7,0.88
3209,2017-12-21,7,Speed,30.0,3.0,90.0,495.0,340.7,0.88
3210,2017-12-21,7,Strength,45.0,5.0,225.0,495.0,340.7,0.88
3211,2017-12-21,8,Skills,60.0,3.0,180.0,450.0,308.6,0.75
3212,2017-12-21,8,Speed,45.0,2.0,90.0,450.0,308.6,0.75
3213,2017-12-21,8,Strength,60.0,3.0,180.0,450.0,308.6,0.75
3214,2017-12-21,9,Conditioning,45.0,1.0,450.0,1200.0,440.4,1.19
3215,2017-12-21,9,Speed,40.0,3.0,120.0,1200.0,440.4,1.19
3216,2017-12-21,9,Strength,105.0,6.0,630.0,1200.0,440.4,1.19
3217,2017-12-21,10,Skills,60.0,4.0,240.0,690.0,355.7,0.95
3218,2017-12-21,10,Speed,30.0,5.0,150.0,690.0,355.7,0.95
3219,2017-12-21,10,Strength,60.0,5.0,300.0,690.0,355.7,0.95
3220,2017-12-21,11,Skills,60.0,6.0,360.0,1080.0,525.7,1.03
3221,2017-12-21,11,Speed,60.0,4.0,240.0,1080.0,525.7,1.03
3222,2017-12-21,11,Strength,60.0,8.0,480.0,1080.0,525.7,1.03
3223,2017-12-21,12,Skills,60.0,3.0,180.0,390.0,141.4,0.74
3224,2017-12-21,12,Speed,30.0,1.0,30.0,390.0,141.4,0.74
3225,2017-12-21,12,Strength,60.0,3.0,180.0,390.0,141.4,0.74
3226,2017-12-21,13,Skills,60.0,5.0,300.0,690.0,402.9,0.91
3227,2017-12-21,13,Speed,30.0,3.0,90.0,690.0,402.9,0.91
3228,2017-12-21,13,Strength,60.0,5.0,300.0,690.0,402.9,0.91
3229,2017-12-21,14,Skills,60.0,4.0,240.0,600.0,332.1,1.08
3230,2017-12-21,14,Speed,30.0,2.0,60.0,600.0,332.1,1.08
3231,2017-12-21,14,Strength,60.0,5.0,300.0,600.0,332.1,1.08
3232,2017-12-21,16,Skills,60.0,4.0,240.0,1335.0,483.6,0.8
3233,2017-12-21,16,Speed,45.0,3.0,135.0,1335.0,483.6,0.8
3234,2017-12-21,16,Strength,120.0,8.0,960.0,1335.0,483.6,0.8
3235,2017-12-21,17,Skills,60.0,3.0,180.0,320.0,162.1,0.59
3236,2017-12-21,17,Speed,20.0,1.0,20.0,320.0,162.1,0.59
3237,2017-12-21,17,Strength,40.0,3.0,120.0,320.0,162.1,0.59
3238,2017-12-22,9,Conditioning,50.0,5.0,250.0,970.0,579.0,1.45
3239,2017-12-22,9,Strength,120.0,6.0,720.0,970.0,579.0,1.45
3240,2017-12-23,2,Conditioning,30.0,5.0,150.0,330.0,325.7,1.1
3241,2017-12-23,2,Strength,45.0,4.0,180.0,330.0,325.7,1.1
3242,2017-12-23,3,Conditioning,30.0,5.0,150.0,150.0,437.1,0.96
3243,2017-12-23,4,Conditioning,45.0,4.0,180.0,180.0,323.6,1.15
3244,2017-12-23,6,Conditioning,35.0,5.0,175.0,175.0,370.7,1.01
3245,2017-12-23,7,Conditioning,45.0,3.0,135.0,135.0,360.0,0.96
3246,2017-12-23,8,Conditioning,60.0,3.0,180.0,180.0,334.3,0.84
3247,2017-12-23,11,Conditioning,45.0,4.0,180.0,420.0,585.7,1.18
3248,2017-12-23,11,Strength,60.0,4.0,240.0,420.0,585.7,1.18
3249,2017-12-23,12,Conditioning,30.0,3.0,90.0,90.0,154.3,0.86
3250,2017-12-23,14,Conditioning,30.0,3.0,90.0,90.0,345.0,1.11
3251,2017-12-23,16,Speed,40.0,3.0,120.0,480.0,552.1,0.89
3252,2017-12-23,16,Strength,90.0,4.0,360.0,480.0,552.1,0.89
3253,2017-12-24,1,Conditioning,40.0,5.0,200.0,560.0,380.7,0.89
3254,2017-12-24,1,Speed,30.0,3.0,90.0,560.0,380.7,0.89
3255,2017-12-24,1,Strength,90.0,3.0,270.0,560.0,380.7,0.89
3256,2017-12-24,2,Mobility/Recovery,50.0,2.0,100.0,100.0,232.9,0.81
3257,2017-12-24,3,Strength,60.0,4.0,240.0,240.0,297.9,0.67
3258,2017-12-24,4,Strength,60.0,3.0,180.0,180.0,265.7,0.94
3259,2017-12-24,6,Strength,60.0,5.0,300.0,300.0,283.6,0.78
3260,2017-12-24,8,Strength,60.0,3.0,180.0,180.0,218.6,0.55
3261,2017-12-24,9,Mobility/Recovery,20.0,0.0,10.0,1110.0,559.0,1.33
3262,2017-12-24,9,Strength,110.0,1.0,1100.0,1110.0,559.0,1.33
3263,2017-12-24,10,Conditioning,60.0,3.0,180.0,180.0,237.9,0.66
3264,2017-12-24,12,Strength,40.0,3.0,120.0,120.0,85.7,0.47
3265,2017-12-24,13,Conditioning,23.0,5.0,115.0,415.0,320.7,0.77
3266,2017-12-24,13,Strength,60.0,5.0,300.0,415.0,320.7,0.77
3267,2017-12-24,16,Conditioning,45.0,7.0,315.0,435.0,465.0,0.74
3268,2017-12-24,16,Strength,60.0,2.0,120.0,435.0,465.0,0.74
3269,2017-12-25,9,Conditioning,45.0,6.0,270.0,270.0,565.4,1.32
3270,2017-12-25,12,Conditioning,30.0,3.0,90.0,90.0,98.6,0.53
3271,2017-12-26,1,Conditioning,40.0,3.0,120.0,120.0,269.3,0.66
3272,2017-12-26,2,Conditioning,45.0,6.0,270.0,270.0,100.0,0.35
3273,2017-12-26,3,Conditioning,30.0,5.0,150.0,150.0,180.0,0.41
3274,2017-12-26,4,Conditioning,45.0,4.0,180.0,180.0,184.3,0.63
3275,2017-12-26,6,Conditioning,35.0,3.0,105.0,113.0,174.0,0.48
3276,2017-12-26,6,Mobility/Recovery,15.0,0.0,8.0,113.0,174.0,0.48
3277,2017-12-26,7,Conditioning,35.0,4.0,140.0,320.0,135.7,0.37
3278,2017-12-26,7,Strength,45.0,4.0,180.0,320.0,135.7,0.37
3279,2017-12-26,8,Conditioning,45.0,3.0,135.0,135.0,135.0,0.34
3280,2017-12-26,9,Conditioning,50.0,6.0,300.0,308.0,551.1,1.28
3281,2017-12-26,9,Mobility/Recovery,15.0,0.0,8.0,308.0,551.1,1.28
3282,2017-12-26,10,Conditioning,30.0,3.0,90.0,225.0,156.4,0.44
3283,2017-12-26,10,Strength,45.0,3.0,135.0,225.0,156.4,0.44
3284,2017-12-26,11,Conditioning,45.0,5.0,225.0,295.0,256.4,0.55
3285,2017-12-26,11,Mobility/Recovery,35.0,2.0,70.0,295.0,256.4,0.55
3286,2017-12-26,13,Conditioning,30.0,5.0,150.0,150.0,179.3,0.44
3287,2017-12-26,16,Speed,30.0,3.0,90.0,410.0,380.0,0.63
3288,2017-12-26,16,Strength,80.0,4.0,320.0,410.0,380.0,0.63
3289,2017-12-27,1,Conditioning,45.0,5.0,225.0,645.0,189.3,0.49
3290,2017-12-27,1,Speed,30.0,2.0,60.0,645.0,189.3,0.49
3291,2017-12-27,1,Strength,90.0,4.0,360.0,645.0,189.3,0.49
3292,2017-12-27,14,Conditioning,30.0,3.0,90.0,330.0,60.0,0.2
3293,2017-12-27,14,Strength,60.0,4.0,240.0,330.0,60.0,0.2
3294,2017-12-28,1,Speed,45.0,3.0,135.0,495.0,260.0,0.67
3295,2017-12-28,1,Strength,90.0,4.0,360.0,495.0,260.0,0.67
3296,2017-12-28,2,Conditioning,30.0,7.0,210.0,945.0,235.0,0.76
3297,2017-12-28,2,Skills,45.0,3.0,135.0,945.0,235.0,0.76
3298,2017-12-28,2,Speed,40.0,5.0,200.0,945.0,235.0,0.76
3299,2017-12-28,2,Strength,80.0,5.0,400.0,945.0,235.0,0.76
3300,2017-12-28,3,Conditioning,30.0,5.0,150.0,390.0,132.9,0.36
3301,2017-12-28,3,Strength,60.0,4.0,240.0,390.0,132.9,0.36
3302,2017-12-28,4,Conditioning,60.0,7.0,420.0,1200.0,274.3,0.88
3303,2017-12-28,4,Speed,45.0,4.0,180.0,1200.0,274.3,0.88
3304,2017-12-28,4,Strength,120.0,5.0,600.0,1200.0,274.3,0.88
3305,2017-12-28,6,Combat,40.0,5.0,200.0,1530.0,302.6,0.81
3306,2017-12-28,6,Skills,90.0,8.0,720.0,1530.0,302.6,0.81
3307,2017-12-28,6,Speed,40.0,4.0,160.0,1530.0,302.6,0.81
3308,2017-12-28,6,Strength,90.0,5.0,450.0,1530.0,302.6,0.81
3309,2017-12-28,7,Combat,35.0,5.0,175.0,1295.0,250.0,0.73
3310,2017-12-28,7,Conditioning,45.0,8.0,360.0,1295.0,250.0,0.73
3311,2017-12-28,7,Skills,30.0,4.0,120.0,1295.0,250.0,0.73
3312,2017-12-28,7,Speed,40.0,4.0,160.0,1295.0,250.0,0.73
3313,2017-12-28,7,Strength,80.0,6.0,480.0,1295.0,250.0,0.73
3314,2017-12-28,8,Skills,60.0,7.0,420.0,555.0,150.0,0.45
3315,2017-12-28,8,Speed,45.0,3.0,135.0,555.0,150.0,0.45
3316,2017-12-28,9,Conditioning,45.0,7.0,315.0,315.0,286.1,0.72
3317,2017-12-28,11,Combat,40.0,7.0,280.0,1570.0,326.4,0.7
3318,2017-12-28,11,Conditioning,35.0,8.0,280.0,1570.0,326.4,0.7
3319,2017-12-28,11,Skills,45.0,4.0,180.0,1570.0,326.4,0.7
3320,2017-12-28,11,Speed,50.0,4.0,200.0,1570.0,326.4,0.7
3321,2017-12-28,11,Strength,90.0,7.0,630.0,1570.0,326.4,0.7
3322,2017-12-28,12,Combat,20.0,5.0,100.0,850.0,164.3,0.89
3323,2017-12-28,12,Conditioning,60.0,5.0,300.0,850.0,164.3,0.89
3324,2017-12-28,12,Speed,30.0,3.0,90.0,850.0,164.3,0.89
3325,2017-12-28,12,Strength,90.0,4.0,360.0,850.0,164.3,0.89
3326,2017-12-28,13,Combat,30.0,6.0,180.0,1515.0,297.1,0.72
3327,2017-12-28,13,Conditioning,60.0,9.0,540.0,1515.0,297.1,0.72
3328,2017-12-28,13,Mobility/Recovery,30.0,0.0,0.0,1515.0,297.1,0.72
3329,2017-12-28,13,Skills,30.0,4.0,120.0,1515.0,297.1,0.72
3330,2017-12-28,13,Speed,45.0,5.0,225.0,1515.0,297.1,0.72
3331,2017-12-28,13,Strength,90.0,5.0,450.0,1515.0,297.1,0.72
3332,2017-12-28,14,Conditioning,60.0,6.0,360.0,1305.0,246.4,0.71
3333,2017-12-28,14,Speed,45.0,5.0,225.0,1305.0,246.4,0.71
3334,2017-12-28,14,Strength,120.0,6.0,720.0,1305.0,246.4,0.71
3335,2017-12-28,15,Combat,30.0,4.0,120.0,720.0,102.9,0.72
3336,2017-12-28,15,Conditioning,20.0,4.0,80.0,720.0,102.9,0.72
3337,2017-12-28,15,Skills,30.0,4.0,120.0,720.0,102.9,0.72
3338,2017-12-28,15,Strength,80.0,4.0,320.0,720.0,102.9,0.72
3339,2017-12-28,16,Conditioning,60.0,8.0,480.0,935.0,322.9,0.59
3340,2017-12-28,16,Mobility/Recovery,35.0,1.0,35.0,935.0,322.9,0.59
3341,2017-12-28,16,Speed,40.0,3.0,120.0,935.0,322.9,0.59
3342,2017-12-28,16,Strength,75.0,4.0,300.0,935.0,322.9,0.59
3343,2017-12-28,17,Conditioning,60.0,8.0,480.0,945.0,135.0,0.61
3344,2017-12-28,17,Speed,35.0,3.0,105.0,945.0,135.0,0.61
3345,2017-12-28,17,Strength,90.0,4.0,360.0,945.0,135.0,0.61
3346,2017-12-29,2,Mobility/Recovery,30.0,1.0,30.0,390.0,243.6,0.75
3347,2017-12-29,2,Skills,90.0,4.0,360.0,390.0,243.6,0.75
3348,2017-12-29,3,Mobility/Recovery,30.0,1.0,30.0,330.0,158.6,0.42
3349,2017-12-29,3,Skills,75.0,4.0,300.0,330.0,158.6,0.42
3350,2017-12-29,4,Mobility/Recovery,60.0,1.0,60.0,330.0,295.7,0.92
3351,2017-12-29,4,Skills,90.0,3.0,270.0,330.0,295.7,0.92
3352,2017-12-29,6,Mobility/Recovery,30.0,0.0,15.0,195.0,305.4,0.8
3353,2017-12-29,6,Skills,60.0,3.0,180.0,195.0,305.4,0.8
3354,2017-12-29,7,Mobility/Recovery,30.0,2.0,60.0,300.0,273.6,0.77
3355,2017-12-29,7,Skills,80.0,3.0,240.0,300.0,273.6,0.77
3356,2017-12-29,9,Speed,30.0,3.0,90.0,810.0,401.9,0.94
3357,2017-12-29,9,Strength,120.0,6.0,720.0,810.0,401.9,0.94
3358,2017-12-29,11,Mobility/Recovery,45.0,3.0,135.0,375.0,320.0,0.67
3359,2017-12-29,11,Skills,80.0,3.0,240.0,375.0,320.0,0.67
3360,2017-12-29,13,Mobility/Recovery,60.0,0.0,0.0,270.0,335.7,0.8
3361,2017-12-29,13,Skills,90.0,3.0,270.0,270.0,335.7,0.8
3362,2017-12-29,14,Mobility/Recovery,30.0,1.0,30.0,300.0,276.4,0.77
3363,2017-12-29,14,Skills,90.0,3.0,270.0,300.0,276.4,0.77
3364,2017-12-29,16,Mobility/Recovery,30.0,2.0,60.0,630.0,344.3,0.61
3365,2017-12-29,16,Skills,90.0,3.0,270.0,630.0,344.3,0.61
3366,2017-12-29,16,Strength,75.0,4.0,300.0,630.0,344.3,0.61
3367,2017-12-29,17,Mobility/Recovery,40.0,0.0,20.0,160.0,157.9,0.7
3368,2017-12-29,17,Skills,70.0,2.0,140.0,160.0,157.9,0.7
3369,2017-12-30,1,Conditioning,25.0,4.0,100.0,895.0,307.9,0.74
3370,2017-12-30,1,Skills,30.0,2.0,60.0,895.0,307.9,0.74
3371,2017-12-30,1,Speed,45.0,3.0,135.0,895.0,307.9,0.74
3372,2017-12-30,1,Strength,120.0,5.0,600.0,895.0,307.9,0.74
3373,2017-12-30,2,Conditioning,60.0,7.0,420.0,1250.0,407.9,1.11
3374,2017-12-30,2,Speed,40.0,5.0,200.0,1250.0,407.9,1.11
3375,2017-12-30,2,Strength,90.0,7.0,630.0,1250.0,407.9,1.11
3376,2017-12-30,3,Skills,45.0,8.0,360.0,1125.0,285.0,0.68
3377,2017-12-30,3,Speed,45.0,5.0,225.0,1125.0,285.0,0.68
3378,2017-12-30,3,Strength,90.0,6.0,540.0,1125.0,285.0,0.68
3379,2017-12-30,6,Skills,90.0,7.0,630.0,1550.0,484.0,1.11
3380,2017-12-30,6,Speed,40.0,5.0,200.0,1550.0,484.0,1.11
3381,2017-12-30,6,Strength,90.0,8.0,720.0,1550.0,484.0,1.11
3382,2017-12-30,7,Conditioning,75.0,9.0,675.0,1690.0,515.0,1.24
3383,2017-12-30,7,Speed,35.0,5.0,175.0,1690.0,515.0,1.24
3384,2017-12-30,7,Strength,120.0,7.0,840.0,1690.0,515.0,1.24
3385,2017-12-30,9,Conditioning,30.0,5.0,150.0,150.0,264.7,0.61
3386,2017-12-30,10,Conditioning,45.0,8.0,360.0,510.0,105.0,0.32
3387,2017-12-30,10,Speed,20.0,3.0,60.0,510.0,105.0,0.32
3388,2017-12-30,10,Strength,30.0,3.0,90.0,510.0,105.0,0.32
3389,2017-12-30,11,Conditioning,60.0,9.0,540.0,1905.0,592.1,1.08
3390,2017-12-30,11,Skills,30.0,3.0,90.0,1905.0,592.1,1.08
3391,2017-12-30,11,Speed,45.0,7.0,315.0,1905.0,592.1,1.08
3392,2017-12-30,11,Strength,120.0,8.0,960.0,1905.0,592.1,1.08
3393,2017-12-30,13,Conditioning,60.0,9.0,540.0,1620.0,507.9,1.06
3394,2017-12-30,13,Skills,30.0,3.0,90.0,1620.0,507.9,1.06
3395,2017-12-30,13,Speed,45.0,6.0,270.0,1620.0,507.9,1.06
