,Date,PlayerID,Training,FactorRatio,FactorRPE
3801,2018-01-10,6,Yes,3.502769750327151,10.76729702707442
3802,2018-01-10,6,Yes,3.7105698430135234,15.171442761864995
3803,2018-01-10,7,Yes,3.434037331220279,12.199141711938871
3804,2018-01-10,7,Yes,4.946620148756543,22.659980616561384
3805,2018-01-10,8,Yes,3.873100266219655,11.552369823352363
3806,2018-01-10,8,Yes,5.414281241194496,19.857692721255763
3807,2018-01-10,10,Yes,3.473770915871869,12.203274500964172
3808,2018-01-10,10,Yes,7.643582778838877,31.184973067385364
3809,2018-01-10,11,Yes,3.4344380082369845,12.918680244768236
3810,2018-01-10,11,Yes,6.2899344272079105,26.562190976930527
3811,2018-01-10,12,Yes,3.67243883912982,12.223938446090678
3812,2018-01-10,12,Yes,6.537467977246937,25.14894384267993
3813,2018-01-10,13,Yes,3.492836354164253,10.766263829818094
3814,2018-01-10,13,Yes,6.3197346156966026,26.565290568699503
3815,2018-01-10,14,Yes,3.513103823506754,11.487868757160108
3816,2018-01-10,14,Yes,6.359067523331487,25.84988482489544
3817,2018-01-10,15,Yes,3.85323347389386,11.550303428839714
3818,2018-01-10,16,Yes,4.847286059828632,16.828122985931657
3819,2018-01-10,16,Yes,11.626663372495427,47.92320789201672
3820,2018-01-10,17,Yes,6.521520016707096,18.070708787568687
3821,2018-01-09,1,Yes,5.155332606668876,21.613113276492744
3822,2018-01-09,1,Yes,9.18835983841349,35.85469187067493
3823,2018-01-09,2,Yes,7.635451613622679,29.258106753194333
3824,2018-01-09,3,Yes,7.594916674937678,27.814896898510305
3825,2018-01-09,4,Yes,7.743917617381141,27.830394857355184
3826,2018-01-09,6,Yes,10.082196974292174,37.38093735802354
3827,2018-01-09,6,Yes,3.8681767217002805,13.523873704503481
3828,2018-01-09,6,Yes,4.844000636600223,14.591175349841862
3829,2018-01-09,8,Yes,6.137970108117058,27.23310625457107
3830,2018-01-09,9,Yes,6.230054392956946,29.05781401012338
3831,2018-01-09,9,Yes,6.348733450151884,25.129313094809753
3832,2018-01-09,10,Yes,5.133872987527901,23.022817982674276
3833,2018-01-09,11,Yes,7.26479835054399,31.913598522901154
3834,2018-01-09,12,Yes,7.802716640325115,26.397516975234407
3835,2018-01-09,13,Yes,3.730557655082446,18.39486990593781
3836,2018-01-09,13,Yes,6.3549021156339816,24.377682462892768
3837,2018-01-09,13,Yes,6.260534788436987,21.457104259924442
3838,2018-01-09,14,Yes,6.546320362102845,26.21272219100833
3839,2018-01-09,14,Yes,5.10903943347119,20.109472160500225
3840,2018-01-09,16,Yes,5.0356199099069805,16.128215200972473
3841,2018-01-09,16,Yes,4.653751212520512,20.14341880147999
3842,2018-01-09,17,Yes,6.538468854160223,21.784033660086504
3843,2018-01-09,17,Yes,6.834543079230963,24.23537807973634
3844,2018-01-08,2,Yes,4.500108587394431,17.73966443976265
3845,2018-01-08,2,Yes,9.082866965255123,35.06439010397383
3846,2018-01-08,2,Yes,6.558136123606143,26.59008730285131
3847,2018-01-08,2,Yes,4.0005206970779525,15.577737396885079
3848,2018-01-08,3,Yes,5.436319937385911,22.024194045635898
3849,2018-01-08,3,Yes,9.152400738395405,35.0716224847681
3850,2018-01-08,3,Yes,9.2467680655924,37.99220068773642
3851,2018-01-08,4,Yes,6.503180334479716,20.750281016333066
3852,2018-01-08,4,Yes,7.571564809204661,24.558344458093543
3853,2018-01-08,4,Yes,10.304095743540014,37.43679299400663
3854,2018-01-08,6,Yes,5.29685171408864,21.29019075121798
3855,2018-01-08,6,Yes,9.012932515098134,34.33761919035018
3856,2018-01-08,6,Yes,7.34534653115416,30.859118949879683
3857,2018-01-08,6,Yes,3.0543759509235744,11.292174593755506
3858,2018-01-08,7,Yes,5.297252391105346,22.009729284047342
3859,2018-01-08,7,Yes,7.699017748118758,29.718969888920643
3860,2018-01-08,7,Yes,8.231490223314447,34.41894403664194
3861,2018-01-08,7,Yes,3.0643093470864717,11.293207791011831
3862,2018-01-08,9,Yes,5.127583302302677,20.553087865031088
3863,2018-01-08,9,Yes,11.557129599355143,47.91597551122244
3864,2018-01-08,10,Yes,4.838879773764151,19.50872841195236
3865,2018-01-08,10,Yes,7.688282997922449,28.278859626005588
3866,2018-01-08,10,Yes,9.096965769115528,36.53762566323281
3867,2018-01-08,11,Yes,5.207851825639268,22.000430508740415
3868,2018-01-08,11,Yes,7.60961718265268,29.709671113613716
3869,2018-01-08,11,Yes,6.380136346707399,28.010566817896184
3870,2018-01-08,11,Yes,3.8415863584715915,15.561206240783875
3871,2018-01-08,12,Yes,6.025341601829432,18.966752282554797
3872,2018-01-08,12,Yes,7.541363943699262,23.8357063334952
3873,2018-01-08,12,Yes,7.645263990042449,26.03777920089049
3874,2018-01-08,12,Yes,4.2114382675168685,11.46663740541833
3875,2018-01-08,13,Yes,3.843869400828697,16.65707668819989
3876,2018-01-08,13,Yes,8.874265645834274,35.042692961590994
3877,2018-01-08,13,Yes,6.3495348041852955,26.56839016046848
3878,2018-01-08,13,Yes,3.782386658510912,16.274545590075288
3879,2018-01-08,13,Yes,3.522636542652946,10.76936342158707
3880,2018-01-08,14,Yes,5.31631782939773,20.572718612901266
3881,2018-01-08,14,Yes,9.01333319211484,35.05715772317955
3882,2018-01-08,14,Yes,9.117233238458027,37.25923059057483
3883,2018-01-08,15,Yes,6.066277217531138,21.12950067006819
3884,2018-01-08,15,Yes,5.868009843990959,16.00684959970458
3885,2018-01-08,15,Yes,10.333895932028707,37.4398925857756
3886,2018-01-08,16,Yes,4.499707910377726,17.020125906933288
3887,2018-01-08,16,Yes,5.139519956250167,18.330288068367757
3888,2018-01-08,16,Yes,14.415029953127364,60.05519178229445
3889,2018-01-08,17,Yes,5.218665078972325,15.415192773843145
3890,2018-01-08,17,Yes,8.487108012836934,27.40173060379541
3891,2018-01-08,17,Yes,7.7243304823289245,25.32650624611173
3892,2018-01-07,13,Yes,3.6418372966077164,10.781761788662973
3893,2018-01-06,9,Yes,3.9424020084242613,15.228331595104418
3894,2018-01-06,9,Yes,5.091334663759373,17.98191546384342
3895,2018-01-06,9,Yes,14.182396433683214,58.55922588339631
3896,2018-01-05,1,Yes,6.657581223726603,25.53185479296309
3897,2018-01-05,1,Yes,11.966793022882534,47.985642563696324
3898,2018-01-05,2,Yes,5.97607529803165,19.681124829102536
3899,2018-01-05,2,Yes,7.505916786488305,28.525136656032743
3900,2018-01-05,2,Yes,10.20556313594445,38.8655380871021
3901,2018-01-05,3,Yes,6.720835192893303,27.35928228812582
3902,2018-01-05,3,Yes,5.203006083651479,22.31051183063919
3903,2018-01-05,3,Yes,9.197902438811324,39.426111767113525
3904,2018-01-05,4,Yes,5.1279839793193815,21.27262639786045
3905,2018-01-05,4,Yes,6.219720319777343,28.33724228003769
3906,2018-01-05,4,Yes,8.92889938837968,37.95913837553402
3907,2018-01-05,5,Yes,5.472087637219873,15.75213722440637
3908,2018-01-05,5,Yes,4.134420327490772,7.157396949730711
3909,2018-01-05,5,Yes,16.92430422750372,62.39896288610809
3910,2018-01-05,6,Yes,4.9970127583371,18.08618250239484
3911,2018-01-05,6,Yes,9.084469673321944,37.94254423529128
3912,2018-01-05,6,Yes,8.331224861960127,35.14881454203455
3913,2018-01-05,7,Yes,5.395784998700909,20.58098419095187
3914,2018-01-05,7,Yes,6.468455900866487,29.082610744275186
3915,2018-01-05,7,Yes,8.291891954325243,35.86422028583861
3916,2018-01-05,8,Yes,5.418045971875295,20.610356550429067
3917,2018-01-05,8,Yes,9.07693045800764,37.9688170029995
3918,2018-01-05,9,Yes,5.079274785505576,18.84129257823935
3919,2018-01-05,9,Yes,6.699197173718593,25.912319496575044
3920,2018-01-05,10,Yes,6.2339429212502795,18.988449424937627
3921,2018-01-05,10,Yes,3.7974862119856665,8.561345308674381
3922,2018-01-05,10,Yes,5.135153521714767,17.15608558335004
3923,2018-01-05,10,Yes,10.453898040016888,38.891368018510235
3924,2018-01-05,11,Yes,5.207451148622562,21.280891975911054
3925,2018-01-05,11,Yes,4.961520179351422,19.750767583412635
3926,2018-01-05,11,Yes,4.975339325938247,23.725825359402435
3927,2018-01-05,11,Yes,9.00836655768286,37.967403953584615
3928,2018-01-05,13,Yes,5.217384544785459,21.281925173167377
3929,2018-01-05,13,Yes,3.666670850664428,13.695107610837024
3930,2018-01-05,13,Yes,6.299588166097229,29.065046390917654
3931,2018-01-05,13,Yes,9.018299953845757,37.96843715084094
3932,2018-01-05,14,Yes,5.4355185833525,20.58511697997717
3933,2018-01-05,14,Yes,6.536787642956653,26.93122752658137
3934,2018-01-05,14,Yes,9.226901273266606,37.990134293223775
3935,2018-01-05,16,Yes,4.061602762379032,15.240729962180321
3936,2018-01-05,16,Yes,5.539494227664093,22.98370535541288
3937,2018-01-05,16,Yes,2.0961357859923213,9.13106889551376
3938,2018-01-05,16,Yes,14.415029953127364,60.05519178229445
3939,2018-01-05,16,Yes,2.797430574182547,10.82376215507284
3940,2018-01-05,17,Yes,3.686537642990223,13.697174005349675
3941,2018-01-05,17,Yes,8.957618565561383,39.02498311837507
3942,2018-01-05,17,Yes,7.2952788733229665,30.13441443076869
3943,2018-01-04,2,Yes,6.115142844312215,19.69558959069109
3944,2018-01-04,2,Yes,10.259796074174213,35.2409193101493
3945,2018-01-04,2,Yes,8.592210090230237,31.762419069678796
3946,2018-01-04,2,Yes,5.158384367704658,17.191277274206634
3947,2018-01-04,3,Yes,7.709430451734044,28.23571927926048
3948,2018-01-04,3,Yes,10.101663089601264,36.66346521970682
3949,2018-01-04,3,Yes,10.20556313594445,38.8655380871021
3950,2018-01-04,4,Yes,5.139910879314164,20.58142702725196
3951,2018-01-04,4,Yes,6.208295354039109,24.389490469012436
3952,2018-01-04,4,Yes,8.940826288374463,37.26793900492552
3953,2018-01-04,6,Yes,7.819499163559328,29.68616151473878
3954,2018-01-04,6,Yes,10.240329958865123,35.95839144846601
3955,2018-01-04,6,Yes,8.58227669406734,31.76138587242247
3956,2018-01-04,6,Yes,4.262707956398178,14.349957523017414
3957,2018-01-04,7,Yes,6.534182554018526,22.911996206590135
3958,2018-01-04,7,Yes,10.25026335502802,35.959424645722336
3959,2018-01-04,7,Yes,7.715999794232848,28.203627180172862
3960,2018-01-04,7,Yes,5.167917086850849,16.472771938633592
3961,2018-01-04,8,Yes,5.120444764005074,21.29889916556867
3962,2018-01-04,8,Yes,6.321327442511782,25.15351946800532
3963,2018-01-04,10,Yes,6.613249046305,22.20072325181137
3964,2018-01-04,10,Yes,9.453119551317107,31.68935980143764
3965,2018-01-04,10,Yes,10.414164455365299,38.88723522948493
3966,2018-01-04,10,Yes,3.9040699777026644,12.57882715631505
3967,2018-01-04,11,Yes,5.426386541223013,22.02316084837957
3968,2018-01-04,11,Yes,9.123401903940124,36.507599958657856
3969,2018-01-04,11,Yes,6.598671062291144,28.03329715753534
3970,2018-01-04,11,Yes,4.021990197470569,18.457957922715188
3971,2018-01-04,12,Yes,5.4681136297064885,21.335061069540057
3972,2018-01-04,12,Yes,9.174661711569792,35.1009948442453
3973,2018-01-04,12,Yes,6.659463589067003,25.908186707549746
3974,2018-01-04,12,Yes,4.09231544339262,15.614342137156552
3975,2018-01-04,13,Yes,5.386652956571423,22.01902805935427
3976,2018-01-04,13,Yes,9.102733757580918,35.066456498486474
3977,2018-01-04,13,Yes,6.578002915931938,26.59215369736396
3978,2018-01-04,13,Yes,4.010854770257555,16.298309126970768
3979,2018-01-04,13,Yes,2.8748943584021993,7.23433506897662
3980,2018-01-04,14,Yes,6.583048180799602,21.47808512721303
3981,2018-01-04,14,Yes,10.270530824370521,36.68102957306435
3982,2018-01-04,14,Yes,10.374430870713708,38.88310244045963
3983,2018-01-04,15,Yes,4.759657421816632,11.899795169102873
3984,2018-01-04,15,Yes,6.279966191127095,21.462312331606118
3985,2018-01-04,15,Yes,8.01856763653505,24.60483833462818
3986,2018-01-04,15,Yes,9.01774341716801,28.928692420383324
3987,2018-01-04,15,Yes,5.555319537203853,16.513066631630277
3988,2018-01-04,16,Yes,6.025341601829432,18.966752282554797
3989,2018-01-04,16,Yes,10.160462112545238,35.230587337586044
3990,2018-01-04,16,Yes,18.131189384572544,70.8987978816808
3991,2018-01-04,16,Yes,4.808833009363908,10.957257797582123
3992,2018-01-04,17,Yes,4.608798440370082,20.256225621713984
3993,2018-01-04,17,Yes,9.13253394606961,35.06955609025545
3994,2018-01-04,17,Yes,7.48401340041802,30.154045178638867
3995,2018-01-03,1,Yes,6.160520619816664,29.050581629329102
3996,2018-01-03,1,Yes,3.433235977186868,10.760064646280142
3997,2018-01-03,2,Yes,4.986353606109198,16.842587747520213
3998,2018-01-03,3,Yes,3.493237031180959,11.485802362647458
3999,2018-01-03,5,Yes,3.9276228702735745,15.537379719746859
4000,2018-01-03,5,Yes,2.9050952239075976,7.956973193574959
4001,2018-01-03,6,Yes,3.612437785135729,11.498200729723361
4002,2018-01-03,7,Yes,3.7117717467647044,11.508532702286614
4003,2018-01-03,8,Yes,4.591812617458593,17.54810435506111
4004,2018-01-03,9,Yes,6.249520508266036,28.340341871806665
4005,2018-01-03,9,Yes,4.930918636829318,18.308590925984927
4006,2018-01-03,10,Yes,4.9867542831259035,17.562126280349574
4007,2018-01-03,11,Yes,6.132602669369436,23.60228829408031
4008,2018-01-03,13,Yes,7.198739642260351,25.049401297932874
4009,2018-01-03,16,Yes,7.802116440428533,30.481965690657205
4010,2018-01-03,16,Yes,4.070409725460219,13.279663068988977
4011,2018-01-03,16,Yes,6.270468184599884,21.45813745718077
4012,2018-01-03,17,Yes,3.4431693733497655,10.761097843536467
4013,2018-01-02,1,Yes,6.791961792848765,25.954743568225915
4014,2018-01-02,1,Yes,3.060255077880451,8.752440946557691
4015,2018-01-02,1,Yes,9.288094477059172,36.58456237606754
4016,2018-01-02,2,Yes,6.085743332840228,20.412028531751478
4017,2018-01-02,2,Yes,6.748907244445686,24.978743133602716
4018,2018-01-02,2,Yes,4.982667505864083,13.886101578601053
4019,2018-01-02,2,Yes,10.343829328191605,37.44092578303193
4020,2018-01-02,3,Yes,5.207851825639268,22.000430508740415
4021,2018-01-02,3,Yes,5.004338160393528,22.289847885512682
4022,2018-01-02,3,Yes,9.008767234699565,38.686942486413976
4023,2018-01-02,5,Yes,2.7060266236329418,7.21677071561909
4024,2018-01-02,5,Yes,3.046324920101077,11.667473311085834
4025,2018-01-02,5,Yes,1.9666009588579478,8.398098798352166
4026,2018-01-02,5,Yes,2.3718215219774335,7.6394476382614105
4027,2018-01-02,5,Yes,11.666396957147017,47.92734068104202
4028,2018-01-02,6,Yes,6.612447692271589,20.761646186152642
4029,2018-01-02,6,Yes,10.26179945925774,38.83861197429612
4030,2018-01-02,6,Yes,10.394297663039504,38.88516883497228
4031,2018-01-02,7,Yes,6.214476805941191,19.705921563254343
4032,2018-01-02,7,Yes,9.125362772417274,28.858583875432174
4033,2018-01-02,7,Yes,9.586819786148986,33.8945322606019
4034,2018-01-02,8,Yes,3.621681093055636,14.81311803693596
4035,2018-01-02,8,Yes,4.997479279369505,20.533836969319463
4036,2018-01-02,9,Yes,4.708944269613071,18.056219781961406
4037,2018-01-02,9,Yes,14.167095726071631,60.748900383715686
4038,2018-01-02,10,Yes,4.40037394874875,17.009793934370034
4039,2018-01-02,10,Yes,6.3587878660579085,28.351707041626245
4040,2018-01-02,10,Yes,9.067966934660245,37.973603137122566
4041,2018-01-02,11,Yes,6.005474809503637,18.964685888042148
4042,2018-01-02,11,Yes,5.759543840232497,17.43456149554373
4043,2018-01-02,11,Yes,6.649573282816711,24.968411161039462
4044,2018-01-02,11,Yes,10.234962647416436,38.14909914604172
4045,2018-01-02,13,Yes,6.484114896187332,22.187291687479142
4046,2018-01-02,13,Yes,7.575851236645294,29.25190756965638
4047,2018-01-02,13,Yes,4.942933921212493,13.881968789575751
4048,2018-01-02,13,Yes,10.304095743540014,37.43679299400663
4049,2018-01-02,14,Yes,6.67244874626568,21.48738390251996
4050,2018-01-02,14,Yes,7.7546523675774495,29.270505120270236
4051,2018-01-02,14,Yes,10.473364155325978,38.17389588019353
4052,2018-01-02,15,Yes,6.522412086991014,19.737950678200427
4053,2018-01-02,15,Yes,5.381205383430101,16.086045067342155
4054,2018-01-02,15,Yes,5.423622687455501,17.905586836612837
4055,2018-01-02,15,Yes,10.78049808234239,36.766847929480875
4056,2018-01-02,16,Yes,5.385851602538012,20.579950993695544
4057,2018-01-02,16,Yes,6.416105200678189,27.262035777748178
4058,2018-01-02,16,Yes,1.9117616846633572,9.857354386014975
4059,2018-01-02,16,Yes,11.805865180444288,48.66134397545994
4060,2018-01-01,8,Yes,2.451354535296313,9.375829150407272
4061,2018-01-01,13,Yes,4.518047592605106,14.340553678168906
4062,2018-01-01,13,Yes,7.584783628595967,26.79632529143967
4063,2017-12-31,5,Yes,7.677301585383124,15.981507015310578
4064,2017-12-31,5,Yes,12.996046103685245,37.71678945047078
4065,2017-12-31,9,Yes,5.584305712538084,24.830553089648113
4066,2017-12-31,10,Yes,9.307961269384966,36.58662877058019
4067,2017-12-31,10,Yes,4.704330685859895,20.519097370968876
4068,2017-12-31,10,Yes,3.866251266447274,14.086284139170784
4069,2017-12-31,10,Yes,4.771059719883239,15.4895600219576
4070,2017-12-31,10,Yes,3.842899400714257,10.829731698754024
4071,2017-12-31,13,Yes,6.310201769251474,21.46227024620607
4072,2017-12-30,1,Yes,5.487579745015577,20.61758893122334
4073,2017-12-30,1,Yes,3.541178206921252,13.070917193410704
4074,2017-12-30,1,Yes,11.917126042068046,47.9804765774147
4075,2017-12-30,1,Yes,3.936866050894546,13.030771368892987
4076,2017-12-30,2,Yes,4.928681016246934,20.237565720088654
4077,2017-12-30,2,Yes,6.4775879429959735,27.644566875872783
4078,2017-12-30,2,Yes,9.167701573305926,38.703473642515185
4079,2017-12-30,3,Yes,5.408913929745808,22.048400418831466
4080,2017-12-30,3,Yes,5.134384803036093,22.673792033052166
4081,2017-12-30,3,Yes,9.2193620579523,38.016407060931996
4082,2017-12-30,6,Yes,4.928681016246934,20.237565720088654
4083,2017-12-30,6,Yes,9.044736088670355,37.93841144626598
4084,2017-12-30,6,Yes,9.158168854159735,39.42197897808823
4085,2017-12-30,7,Yes,5.558237619375455,18.623333811691584
4086,2017-12-30,7,Yes,8.84049969982689,34.58492941763365
4087,2017-12-30,7,Yes,12.863994212425311,49.54501334738887
4088,2017-12-30,9,Yes,3.8406164856560867,15.555386909404477
4089,2017-12-30,10,Yes,2.879851366180409,11.677214922692851
4090,2017-12-30,10,Yes,4.838265283489566,23.019128029949062
4091,2017-12-30,10,Yes,3.6330961775422277,14.470944615949575
4092,2017-12-30,11,Yes,5.317920537464552,23.450872744218724
4093,2017-12-30,11,Yes,3.795805000782096,13.708539175169252
4094,2017-12-30,11,Yes,6.428722316214897,29.078477955249884
4095,2017-12-30,11,Yes,11.75699955366321,50.09525505483704
4096,2017-12-30,13,Yes,5.307586464284949,22.730301014133037
4097,2017-12-30,13,Yes,6.408855523889102,29.076411560737235
4098,2017-12-30,13,Yes,11.7561981996298,48.65617798917831
4099,2017-12-30,13,Yes,3.7759382084563007,13.706472780656602
4100,2017-12-30,14,Yes,5.406519748897218,22.021094453866922
4101,2017-12-30,14,Yes,6.4463060661835865,27.98467390234652
4102,2017-12-30,14,Yes,9.207435157957516,38.70760643154048
4103,2017-12-30,16,Yes,5.127583302302677,20.553087865031088
4104,2017-12-30,16,Yes,7.453086906146552,34.0103711544887
4105,2017-12-30,16,Yes,11.528531441916567,50.07149151794156
4106,2017-12-30,17,Yes,6.015408205666534,18.965719085298474
4107,2017-12-30,17,Yes,10.154815143822972,39.923117251892556
4108,2017-12-30,17,Yes,7.62579787473336,26.755251339207206
4109,2017-12-29,2,Yes,9.184995784749395,35.82156657433099
4110,2017-12-29,2,Yes,3.833366681568065,11.548237034327062
4111,2017-12-29,3,Yes,7.542878267377692,30.44928323061335
4112,2017-12-29,3,Yes,3.5055646081924468,11.514141524868329
4113,2017-12-29,4,Yes,8.89413243816007,35.04475935610365
4114,2017-12-29,4,Yes,6.161601503824717,22.166310820190553
4115,2017-12-29,6,Yes,6.615564596717908,24.43185155652177
4116,2017-12-29,6,Yes,3.8925663815287446,10.834897685035651
4117,2017-12-29,7,Yes,8.338185000223993,31.54633574376466
4118,2017-12-29,7,Yes,3.843700754747668,12.268808764412753
4119,2017-12-29,9,Yes,11.63699744567503,48.64377962210241
4120,2017-12-29,9,Yes,3.902668423772671,15.224198806079118
4121,2017-12-29,11,Yes,8.238851038595017,31.53600377120141
4122,2017-12-29,11,Yes,5.049149517968584,18.31516996168144
4123,2017-12-29,13,Yes,9.244195484710074,35.10822722503958
4124,2017-12-29,13,Yes,3.8925663815287446,10.834897685035651
4125,2017-12-29,13,Yes,9.149828157513081,32.18764902207125
4126,2017-12-29,14,Yes,9.214395296221383,35.1051276332706
4127,2017-12-29,14,Yes,3.85323347389386,11.550303428839714
4128,2017-12-29,16,Yes,9.055460957615022,35.088596477169396
4129,2017-12-29,16,Yes,3.6847664161413074,12.252277608311548
4130,2017-12-29,16,Yes,7.854578279108316,31.233976174732742
4131,2017-12-29,17,Yes,7.401973650232513,27.261806137891412
4132,2017-12-29,17,Yes,4.6694427158971585,14.38335760197833
4133,2017-12-28,1,Yes,5.418045971875295,20.610356550429067
4134,2017-12-28,1,Yes,9.228494100081786,36.57836319252959
4135,2017-12-28,2,Yes,5.050275951050295,20.277270052129104
4136,2017-12-28,2,Yes,3.970551989807166,17.007895539395438
4137,2017-12-28,2,Yes,5.261515568070233,19.089530933237576
4138,2017-12-28,2,Yes,8.432151650404283,33.74737541390362
4139,2017-12-28,3,Yes,3.5922815815836486,15.529556977996346
4140,2017-12-28,3,Yes,6.291927931039795,25.86995840906571
4141,2017-12-28,4,Yes,5.147850771645177,21.274692792373102
4142,2017-12-28,4,Yes,6.24911983124933,27.620803338977304
4143,2017-12-28,4,Yes,11.586929787843836,47.919075102991414
4144,2017-12-28,6,Yes,8.737201484637236,38.625920864149265
4145,2017-12-28,6,Yes,4.6402118505061996,19.488064466825858
4146,2017-12-28,6,Yes,8.888765126711384,37.23546705367935
4147,2017-12-28,6,Yes,4.569196389042223,19.824038704274294
4148,2017-12-28,7,Yes,5.030008481707794,19.55566512478709
4149,2017-12-28,7,Yes,3.9078672164392643,14.466748842782739
4150,2017-12-28,7,Yes,5.245534526168365,23.0614891174584
4151,2017-12-28,7,Yes,8.392818742769398,34.46278115770769
4152,2017-12-28,7,Yes,4.5208878722451225,18.11224341748256
4153,2017-12-28,8,Yes,5.199511256291549,20.58762621078991
4154,2017-12-28,8,Yes,6.229764854431726,27.269710994842544
4155,2017-12-28,9,Yes,5.245133849151659,22.341950584629036
4156,2017-12-28,11,Yes,5.876418589216491,23.111357422524048
4157,2017-12-28,11,Yes,5.192382471946655,19.801837085272663
4158,2017-12-28,11,Yes,4.339524041682283,19.49959763618349
4159,2017-12-28,11,Yes,9.229696131131902,38.73697879101768
4160,2017-12-28,11,Yes,4.910127393462741,21.32555044161263
4161,2017-12-28,12,Yes,3.8530014429581834,15.21903281979749
4162,2017-12-28,12,Yes,6.278118665704612,26.184825865087547
4163,2017-12-28,12,Yes,8.977765015160756,36.525227296156906
4164,2017-12-28,12,Yes,2.896242966350625,12.714720503313032
4165,2017-12-28,13,Yes,5.448647514397399,22.05253320785677
4166,2017-12-28,13,Yes,3.897933820276367,14.465715645526414
4167,2017-12-28,13,Yes,6.54038385485536,29.117149090034008
4168,2017-12-28,13,Yes,9.268628361750082,37.30203451438425
4169,2017-12-28,13,Yes,4.063316608937338,17.050319611046305
4170,2017-12-28,13,Yes,3.8130992122255645,10.826632106985048
4171,2017-12-28,14,Yes,5.438714118234501,22.051500010600442
4172,2017-12-28,14,Yes,6.559048616131038,26.960599886058567
4173,2017-12-28,14,Yes,11.877793134433162,48.69588232121876
4174,2017-12-28,15,Yes,3.1022717048891466,9.852444182999008
4175,2017-12-28,15,Yes,3.897933820276367,14.465715645526414
4176,2017-12-28,15,Yes,8.401950784898885,33.024737289305286
4177,2017-12-28,15,Yes,4.082382047229722,15.613308939900227
4178,2017-12-28,15,Yes,3.0641408283043785,12.726465525291164
4179,2017-12-28,16,Yes,4.90047365457342,18.822695027625496
4180,2017-12-28,16,Yes,6.4207824238838835,28.38521219012874
4181,2017-12-28,16,Yes,7.8347114867825205,31.23190978022009
4182,2017-12-28,16,Yes,4.112537490960399,13.311101822978825
4183,2017-12-28,17,Yes,4.4822352989005205,17.045365477385182
4184,2017-12-28,17,Yes,6.440649216209679,28.387278584641393
4185,2017-12-28,17,Yes,9.1688937231044,36.572164008991635
4186,2017-12-27,1,Yes,3.9344621160932483,14.535065829983273
4187,2017-12-27,1,Yes,5.0357311756974,20.881176376587476
4188,2017-12-27,1,Yes,9.04969296914963,36.55976564191573
4189,2017-12-27,14,Yes,3.452412681269672,14.076015150749067
4190,2017-12-27,14,Yes,6.132993592433434,25.853427252964504
4191,2017-12-26,1,Yes,4.785559200760348,17.68233411404596
4192,2017-12-26,2,Yes,4.887130910270643,21.58521695057196
4193,2017-12-26,3,Yes,3.6419485623981362,15.534722964277973
4194,2017-12-26,4,Yes,5.184331441124158,20.17713580260299
4195,2017-12-26,6,Yes,4.168652921829498,15.88434061867914
4196,2017-12-26,6,Yes,2.2603822603199397,5.463647538574345
4197,2017-12-26,7,Yes,4.049852844891433,16.5914807844326
4198,2017-12-26,7,Yes,4.987545883206607,20.53280377206314
4199,2017-12-26,8,Yes,4.905795671546321,19.42866774659652
4200,2017-12-26,9,Yes,6.718305701923582,23.536566476175008
4201,2017-12-26,9,Yes,3.5243177538565167,5.6221695550922
4202,2017-12-26,10,Yes,3.690814189179213,14.100811884900873
4203,2017-12-26,10,Yes,5.066612375493082,19.821530817284376
4204,2017-12-26,11,Yes,5.095331552674786,20.887375560125427
4205,2017-12-26,11,Yes,4.063271187162617,14.025474369526563
4206,2017-12-26,13,Yes,3.6717487508868287,15.53782255604695
4207,2017-12-26,16,Yes,4.063996943227622,15.268035927144867
4208,2017-12-26,16,Yes,8.312550219432806,33.015438513998355
4209,2017-12-25,9,Yes,6.319934138576477,21.761303320447347
4210,2017-12-25,12,Yes,3.7802147546452907,14.1101106602078
4211,2017-12-24,1,Yes,3.8530014429581834,15.21903281979749
4212,2017-12-24,1,Yes,4.525698073709833,19.067242086075684
4213,2017-12-24,1,Yes,8.98729773430695,35.80672196058387
4214,2017-12-24,2,Yes,5.1665911308892625,19.31465909643809
4215,2017-12-24,3,Yes,6.599863212089618,25.901987524011794
4216,2017-12-24,4,Yes,6.40833382712927,25.135512278347704
4217,2017-12-24,4,Yes,6.40833382712927,25.135512278347704
4218,2017-12-24,6,Yes,6.699597850735299,26.63185802940441
4219,2017-12-24,8,Yes,6.4901951772810405,25.171083821362853
4220,2017-12-24,9,Yes,12.13438079677115,41.68448821975164
4221,2017-12-24,9,Yes,4.012089882669699,7.406731486126793
4222,2017-12-24,10,Yes,6.537979792755127,24.799917893057824
4223,2017-12-24,12,Yes,4.658307415983081,18.045234464300385
4224,2017-12-24,13,Yes,3.3862036170642753,13.080763742851532
4225,2017-12-24,13,Yes,6.6896644545724016,26.630824832148082
4226,2017-12-24,16,Yes,5.265000641477454,22.344016979141685
4227,2017-12-24,16,Yes,6.688462423522284,24.47220923365999
4228,2017-12-23,2,Yes,3.8580890971332917,15.530147338952583
4229,2017-12-23,2,Yes,5.2434200025933535,20.532360935763048
4230,2017-12-23,3,Yes,3.7190215508527262,15.515682577364029
4231,2017-12-23,4,Yes,5.2316042410900545,20.15499582392007
4232,2017-12-23,6,Yes,4.206793679665909,17.30024450839862
4233,2017-12-23,7,Yes,5.052402433141194,19.416859740476852
4234,2017-12-23,8,Yes,6.247517123182509,24.742649207659845
